position_id,x,y,z,hour,utci,mrt,air_temp,wind_speed,relative_humidity,comfort_category,datetime
position_118,-2465.81,-459.86519999999996,1.5,13,33.9,39.77358066988082,34.4,5.1,41,hot,2017-08-15 13:00:00
position_119,-2465.81,-454.86519999999996,1.5,13,34.2,41.59689894218266,34.4,5.1,41,hot,2017-08-15 13:00:00
position_120,-2465.81,-449.86519999999996,1.5,13,35.1,45.51138062032481,34.4,5.1,41,hot,2017-08-15 13:00:00
position_121,-2465.81,-444.86519999999996,1.5,13,35.6,48.303411283878305,34.4,5.1,41,hot,2017-08-15 13:00:00
position_122,-2465.81,-439.86519999999996,1.5,13,34.9,44.92488782218993,34.4,5.1,41,hot,2017-08-15 13:00:00
position_123,-2465.81,-434.86519999999996,1.5,13,33.6,38.4075245309714,34.4,5.1,41,hot,2017-08-15 13:00:00
position_124,-2465.81,-429.86519999999996,1.5,13,33.4,37.47638592450202,34.4,5.1,41,hot,2017-08-15 13:00:00
position_125,-2465.81,-424.86519999999996,1.5,13,35.4,46.94587795121388,34.4,5.1,41,hot,2017-08-15 13:00:00
position_126,-2465.81,-419.86519999999996,1.5,13,35.8,48.80700996326162,34.4,5.1,41,hot,2017-08-15 13:00:00
position_127,-2465.81,-414.86519999999996,1.5,13,36.1,50.60871536848034,34.4,5.1,41,hot,2017-08-15 13:00:00
position_128,-2465.81,-409.86519999999996,1.5,13,36.4,51.87630919049761,34.4,5.1,41,hot,2017-08-15 13:00:00
position_129,-2465.81,-404.86519999999996,1.5,13,36.6,52.821300660670005,34.4,5.1,41,hot,2017-08-15 13:00:00
position_130,-2465.81,-399.86519999999996,1.5,13,36.8,53.56316616087817,34.4,5.1,41,hot,2017-08-15 13:00:00
position_131,-2465.81,-394.86519999999996,1.5,13,36.8,53.711539260919814,34.4,5.1,41,hot,2017-08-15 13:00:00
position_132,-2465.81,-389.86519999999996,1.5,13,36.9,54.16343953885225,34.4,5.1,41,hot,2017-08-15 13:00:00
position_133,-2465.81,-384.86519999999996,1.5,13,36.8,53.85991236096145,34.4,5.1,41,hot,2017-08-15 13:00:00
position_134,-2465.81,-379.86519999999996,1.5,13,36.8,53.85991236096145,34.4,5.1,41,hot,2017-08-15 13:00:00
position_135,-2465.81,-374.86519999999996,1.5,13,36.8,53.70475828311227,34.4,5.1,41,hot,2017-08-15 13:00:00
position_136,-2465.81,-369.86519999999996,1.5,13,36.7,53.0702433177923,34.4,5.1,41,hot,2017-08-15 13:00:00
position_137,-2465.81,-364.86519999999996,1.5,13,36.6,52.914875100568814,34.4,5.1,41,hot,2017-08-15 13:00:00
position_138,-2465.81,-359.86519999999996,1.5,13,36.5,52.408221952713774,34.4,5.1,41,hot,2017-08-15 13:00:00
position_139,-2465.81,-354.86519999999996,1.5,13,36.5,52.16630539126669,34.4,5.1,41,hot,2017-08-15 13:00:00
position_140,-2465.81,-349.86519999999996,1.5,13,36.1,50.46046482737255,34.4,5.1,41,hot,2017-08-15 13:00:00
position_141,-2465.81,-344.86519999999996,1.5,13,35.4,47.053305254459396,34.4,5.1,41,hot,2017-08-15 13:00:00
position_142,-2465.81,-339.86519999999996,1.5,13,35.2,46.17924089747543,34.4,5.1,41,hot,2017-08-15 13:00:00
position_143,-2465.81,-334.86519999999996,1.5,13,35.1,45.838157734885066,34.4,5.1,41,hot,2017-08-15 13:00:00
position_144,-2465.81,-329.86519999999996,1.5,13,35.0,45.18658393234445,34.4,5.1,41,hot,2017-08-15 13:00:00
position_145,-2465.81,-324.86519999999996,1.5,13,34.7,43.939210485172275,34.4,5.1,41,hot,2017-08-15 13:00:00
position_146,-2465.81,-319.86519999999996,1.5,13,34.6,43.33432464922424,34.4,5.1,41,hot,2017-08-15 13:00:00
position_147,-2465.81,-314.86519999999996,1.5,13,34.5,43.03201563271732,34.4,5.1,41,hot,2017-08-15 13:00:00
position_148,-2465.81,-309.86519999999996,1.5,13,36.1,50.337353515883954,34.4,5.1,41,hot,2017-08-15 13:00:00
position_149,-2465.81,-304.86519999999996,1.5,13,36.7,53.23213258322879,34.4,5.1,41,hot,2017-08-15 13:00:00
position_150,-2465.81,-299.86519999999996,1.5,13,37.0,54.46001738978144,34.4,5.1,41,hot,2017-08-15 13:00:00
position_151,-2465.81,-294.86519999999996,1.5,13,37.0,54.78405585024896,34.4,5.1,41,hot,2017-08-15 13:00:00
position_152,-2465.81,-289.86519999999996,1.5,13,36.9,54.035409372233254,34.4,5.1,41,hot,2017-08-15 13:00:00
position_153,-2465.81,-284.86519999999996,1.5,13,36.8,53.85279468484575,34.4,5.1,41,hot,2017-08-15 13:00:00
