position_id,x,y,z,hour,utci,mrt,air_temp,wind_speed,relative_humidity,comfort_category,datetime
position_160,-5039.535,-708.031,1.5,13,36.3,51.38712902387036,34.4,5.1,41,hot,2017-08-15 13:00:00
position_161,-5039.535,-698.031,1.5,13,35.0,45.07816428829344,34.4,5.1,41,hot,2017-08-15 13:00:00
position_162,-5039.535,-688.031,1.5,13,35.0,45.094139204268146,34.4,5.1,41,hot,2017-08-15 13:00:00
position_163,-5039.535,-678.031,1.5,13,34.9,44.62517941212968,34.4,5.1,41,hot,2017-08-15 13:00:00
position_164,-5039.535,-668.031,1.5,13,35.7,48.334461032448054,34.4,5.1,41,hot,2017-08-15 13:00:00
position_165,-5039.535,-658.031,1.5,13,35.9,49.39341566616212,34.4,5.1,41,hot,2017-08-15 13:00:00
position_166,-5039.535,-648.031,1.5,13,35.8,49.041839827798974,34.4,5.1,41,hot,2017-08-15 13:00:00
position_167,-5039.535,-638.031,1.5,13,36.2,51.0729098425593,34.4,5.1,41,hot,2017-08-15 13:00:00
position_168,-5029.535,-1048.031,1.5,13,37.1,55.20478382067783,34.4,5.1,41,hot,2017-08-15 13:00:00
position_169,-5029.535,-1038.031,1.5,13,37.4,56.48396972878238,34.4,5.1,41,hot,2017-08-15 13:00:00
position_170,-5029.535,-1028.031,1.5,13,37.2,55.5254163029949,34.4,5.1,41,hot,2017-08-15 13:00:00
position_171,-5029.535,-1018.031,1.5,13,36.6,52.99236687764225,34.4,5.1,41,hot,2017-08-15 13:00:00
position_172,-5029.535,-1008.031,1.5,13,37.2,55.51863532518734,34.4,5.1,41,hot,2017-08-15 13:00:00
position_173,-5029.535,-998.031,1.5,13,36.6,52.90320624576792,34.4,5.1,41,hot,2017-08-15 13:00:00
position_174,-5029.535,-988.031,1.5,13,36.0,49.9398214451538,34.4,5.1,41,hot,2017-08-15 13:00:00
position_175,-5029.535,-978.031,1.5,13,36.5,52.21328494221994,34.4,5.1,41,hot,2017-08-15 13:00:00
position_176,-5029.535,-968.031,1.5,13,36.4,51.712251405583835,34.4,5.1,41,hot,2017-08-15 13:00:00
position_177,-5029.535,-958.031,1.5,13,36.4,51.976878747578276,34.4,5.1,41,hot,2017-08-15 13:00:00
position_178,-5029.535,-948.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_179,-5029.535,-938.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_180,-5029.535,-928.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_181,-5029.535,-918.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_182,-5029.535,-908.031,1.5,13,36.1,50.59388565339668,34.4,5.1,41,hot,2017-08-15 13:00:00
position_183,-5029.535,-898.031,1.5,13,36.5,52.30125390635396,34.4,5.1,41,hot,2017-08-15 13:00:00
position_184,-5029.535,-888.031,1.5,13,36.6,52.61851138901394,34.4,5.1,41,hot,2017-08-15 13:00:00
position_185,-5029.535,-878.031,1.5,13,36.6,52.95611180509655,34.4,5.1,41,hot,2017-08-15 13:00:00
position_186,-5029.535,-868.031,1.5,13,35.9,49.637013453743236,34.4,5.1,41,hot,2017-08-15 13:00:00
position_187,-5029.535,-858.031,1.5,13,35.9,49.37780774929098,34.4,5.1,41,hot,2017-08-15 13:00:00
position_188,-5029.535,-848.031,1.5,13,36.1,50.62815821923592,34.4,5.1,41,hot,2017-08-15 13:00:00
position_189,-5029.535,-838.031,1.5,13,35.9,49.69926422361577,34.4,5.1,41,hot,2017-08-15 13:00:00
position_190,-5029.535,-828.031,1.5,13,35.7,48.41089918942724,34.4,5.1,41,hot,2017-08-15 13:00:00
position_191,-5029.535,-818.031,1.5,13,34.7,44.00990864690321,34.4,5.1,41,hot,2017-08-15 13:00:00
position_192,-5029.535,-808.031,1.5,13,35.4,46.946794200647425,34.4,5.1,41,hot,2017-08-15 13:00:00
